X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,ADDRESS_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-76.9908771417489,38.8999912937969,2,Ward 6,"1115 H St NE, Washington, District of Columbia 20002",1115 H Street NE (Woolworth Condo),Completed 2015 to Date,DMPED DHCD,4,38.89995096,-76.99087487,0,2,0,2,0,,311081,400791.55,136903.51,1115 H STREET NE,2020/08/31 04:00:41+00
-77.0241920605568,38.9069440450215,4,Ward 2,"1250 9th St NW, Washington, District of Columbia 20001",The Colonel,Completed 2015 to Date,DHCD,6,38.90693659,-77.02418977,0,3,0,3,0,,239786,397901.89,137675.56,1250 9TH STREET NW,2020/08/31 04:00:41+00
-76.987587025743,38.8786123092861,5,Ward 6,"1314 K St SE, Washington, District of Columbia 20003",1314 K Street SE Cooperative,Completed 2015 to Date,DHCD,12,38.87860486,-76.98758475,0,0,0,12,0,,68283,401077.27,134530.31,1314 K STREET SE,2020/08/31 04:00:41+00
-77.0323368684593,38.9082959392042,6,Ward 2,"1328 14th St NW, Washington, District of Columbia 20005",The Bentley,Completed 2015 to Date,DHCD,4,38.90830011,-77.03231394,0,0,0,4,0,,279073,397195.5,137825.85,1328 14TH STREET NW,2020/08/31 04:00:41+00
-76.9857711489296,38.899616215935,8,Ward 6,"1350 Maryland Ave NE, Washington, District of Columbia 20002",The Maryland,Completed 2015 to Date,DHCD,7,38.89946356,-76.98589398,0,0,0,7,0,,149108,401234.47,136861.93,1350 MARYLAND AVENUE NE,2020/08/31 04:00:41+00
-76.9819705832217,38.9259583281618,12,Ward 5,"1515 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1515 Rhode Island Ave NE,Completed 2015 to Date,DHCD,2,38.92595087,-76.9819683,0,1,0,1,0,,61927,401563.57,139786.18,1515 RHODE ISLAND AVENUE NE,2020/08/31 04:00:41+00
-77.0453377761864,38.9234861568956,16,Ward 1,"1919 Calvert St NW, Washington, District of Columbia 20009",1919 Calvert St NW Tenants Association,Completed 2015 to Date,DHCD,14,38.9234787,-77.04533548,5,9,0,0,0,,236619,396068.72,139512.57,1919 CALVERT STREET NW,2020/08/31 04:00:41+00
-77.0226123812032,38.9162488973987,17,Ward 1,"1921 8th St NW, Washington, District of Columbia 20001",The Shay East,Completed 2015 to Date,DHCD,7,38.91629151,-77.022714,0,0,0,7,0,,310530,398039.16,138708.44,1921 8TH STREET NW,2020/08/31 04:00:41+00
-77.0232155402888,38.9165471351251,18,Ward 1,"1924 8th St NW, Washington, District of Columbia 20001",The Shay West,Completed 2015 to Date,DHCD,12,38.91653968,-77.02321325,0,0,0,12,0,,310465,397986.86,138741.56,1924 8TH STREET NW,2020/08/31 04:00:41+00
-77.0230906372456,38.9175422203037,20,Ward 1,"2030 8th St NW, Washington, District of Columbia 20001",Atlantic Plumbing,Completed 2015 to Date,DHCD,6,38.91753476,-77.02308835,0,0,0,6,0,,284162,397997.72,138852.02,2030 8TH STREET NW,2020/08/31 04:00:41+00
-77.0064177851175,38.8315049202503,24,Ward 8,"22 Atlantic Street Southeast, Washington, District of Columbia 20032","22 Atlantic Cooperative Association, Inc. (Acq)",Under Construction,DHCD,15,38.83149748,-77.0064155,7,5,3,0,0,,50871,399442.96,129301,22 ATLANTIC STREET SE,2020/08/31 04:00:41+00
-77.0000984578787,38.9207157041037,28,Ward 5,"2321 4th Street Northeast, Washington, District of Columbia 20002",2321 4th Street (Rhode Island Avenue Gateway PUD),Completed 2015 to Date,DCHA DCHFA DHCD,116,38.92075584,-77.00014288,20,0,96,0,0,,289738,399991.66,139204.05,2321 4TH STREET NE,2020/08/31 04:00:41+00
-77.0157098890965,38.9752707703012,30,Ward 4,"255 Carroll Street Northwest, Washington, District of Columbia 20012",Takoma Central,Completed 2015 to Date,DHCD,9,38.97523115,-77.015656,0,5,0,4,0,,310103,398638.9,145260.27,255 CARROLL STREET NW,2020/08/31 04:00:41+00
-77.0233774163472,38.9277499448645,34,Ward 1,"2920 Georgia Ave NW, Washington, District of Columbia 20001",2920 Georgia Ave NW,Completed 2015 to Date,DHCD,2,38.92774249,-77.02337512,0,1,0,1,0,,232771,397973.14,139985.17,2920 GEORGIA AVENUE NW,2020/08/31 04:00:41+00
-77.0017539931042,38.9000126261217,37,Ward 6,"301 H St NE, Washington, District of Columbia 20002",301 H Street NE,Completed 2015 to Date,DHCD,3,38.90000517,-77.00175171,0,0,0,3,0,,310994,399848.05,136905.84,301 H STREET NE,2020/08/31 04:00:41+00
-76.9661872742719,38.9207667936104,38,Ward 5,"2226 30th Place Northeast, Washington, District of Columbia 20018",30th Place Crescent Townhomes Phase II,Completed 2015 to Date,DHCD,21,38.920759,-76.966185,0,0,13,8,0,,,402932.390117516,139210.264326982,,2020/08/31 04:00:41+00
-76.9462963121272,38.8942162045753,44,Ward 7,"4000 Benning Rd NE, Washington, District of Columbia 20019",4000 Benning (St. Stephens),Completed 2015 to Date,DCHA DCHFA DHCD,71,38.89408184,-76.94613945,18,53,0,0,0,,312333,404659.04,136263.76,4000 BENNING ROAD NE,2020/08/31 04:00:41+00
-77.0277359821389,38.9399548839379,45,Ward 4,"4000 Kansas Avenue Northwest, Washington, District of Columbia 20011",Thompson Place,Completed 2015 to Date,DHCD,19,38.93994742,-77.02773369,0,0,19,0,0,,223601,397595.62,141340.13,4000 KANSAS AVENUE NW,2020/08/31 04:00:41+00
-76.9838711730747,38.8839152747611,46,Ward 6,"401 15th Street Southeast, Washington, District of Columbia 20003",Kingston Condominum,Completed 2015 to Date,DHCD,2,38.88390782,-76.9838689,0,1,0,1,0,,309081,401399.59,135119.03,401 15TH STREET SE,2020/08/31 04:00:41+00
-76.9863307160985,38.8340742307963,48,Ward 8,"4300 12th Street Southeast, Washington, District of Columbia 20032",4300 12th Street SE,Completed 2015 to Date,DCHA DHCD,26,38.83416779,-76.98643035,26,0,0,0,0,,288153,401187.02,129586.28,4300 12TH STREET SE,2020/08/31 04:00:41+00
-77.0646220152934,38.9468755231387,50,Ward 3,"4455 Connecticut Ave NW, Washington, District of Columbia 20008",Park Van Ness,Completed 2015 to Date,DHCD,26,38.9469514,-77.0645891,0,0,0,26,0,,284922,394398.32,142110,4455 CONNECTICUT AVENUE NW,2020/08/31 04:00:41+00
-76.9268235058852,38.8994158895971,53,Ward 7,"5201 Hayes Street Northeast, Washington, District of Columbia 20019",5201 Hayes Street (Deanwood Hills),Completed 2015 to Date,DMPED DCHFA DHCD OP,150,38.8993814,-76.92652454,40,10,100,0,0,15-10,299817,406347.86,136842.14,5201 HAYES STREET NE,2020/08/31 04:00:41+00
-77.0725153425645,38.960681475552,55,Ward 3,"5333 Connecticut Ave NW, Washington, District of Columbia 20015",5333 Connecticut Ave NW,Completed 2015 to Date,DHCD,19,38.96067401,-77.07251303,0,10,0,9,0,,310383,393715.29,143643.1,5333 CONNECTICUT AVENUE NW,2020/08/31 04:00:41+00
-77.0301866097245,38.9595077330895,57,Ward 4,"5741 Colorado Avenue Northwest, Washington, District of Columbia 20011",5741 Colorado Avenue NW Tenant Association,Completed 2015 to Date,DHCD,28,38.95950027,-77.03018431,2,19,7,0,0,,257860,397383.88,143510.74,5741 COLORADO AVENUE NW,2020/08/31 04:00:41+00
-76.989230724678,38.8653596680918,58,Ward 8,"2100 Martin Luther King Jr Ave SE, Washington, District of Columbia 20020",5th & Eye (off-site ADUs),Pipeline,DMPED,61,38.86543825,-76.98923777,0,0,61,0,0,,51883,400934.82,133059.15,2100 MARTIN LUTHER KING JR AVENUE SE,2020/08/31 04:00:41+00
-76.9119362562662,38.8938816836774,60,Ward 7,"323 62nd Street Northeast, Washington, District of Columbia 20019",62nd Street Apartments (w/ PADD) - Phase II (aka Eastbrooke Apartments ),Completed 2015 to Date,DCHFA DHCD,39,38.89374448,-76.91189289,0,0,39,0,0,,310426,407639.84,136228.94,323 62ND STREET NE,2020/08/31 04:00:41+00
-77.0264307763175,38.9743382621553,61,Ward 4,"6929 Georgia Ave NW, Washington, District of Columbia 20012",6925-6929 Georgia Avenue,Completed 2015 to Date,DMPED DCHA DHCD,27,38.97433046,-77.02642848,8,12,0,7,0,,,397709.880340783,145156.967112615,,2020/08/31 04:00:41+00
-77.026210889181,38.9829868644669,63,Ward 4,"7701 Georgia Ave NW, Washington, District of Columbia 20012",Juniper Heights,Completed 2015 to Date,DCHFA DHCD,81,38.98297939,-77.02620859,0,0,81,0,0,,253661,397729.21,146117.04,7701 GEORGIA AVENUE NW,2020/08/31 04:00:41+00
-77.0231894355193,38.9082530712582,65,Ward 6,"1336 8th St NW, Washington, District of Columbia 20001",8th/O Street NW,Pipeline,DMPED OP,23,38.90824528,-77.02318714,0,11,0,12,0,16-24,319628,397988.89,137820.85,1336 8TH STREET NW,2020/08/31 04:00:41+00
-76.9712871550657,38.8639291611796,69,Ward 8,"2335 Altamont Place Southeast, Washington, District of Columbia 20020",Altamont Place,Completed 2015 to Date,DCHA DHCD,36,38.86392171,-76.97128488,36,0,0,0,0,,150372,402492.12,132900.69,2335 ALTAMONT PLACE SE,2020/08/31 04:00:41+00
-76.9895194118172,38.839932309499,70,Ward 8,"1200 Mississippi Ave SE, Washington, District of Columbia 20032",Archer Park (Wing I),Completed 2015 to Date,DCHFA DHCD OP,190,38.84005542,-76.98881414,10,0,180,0,0,13-17,296061,400910.09,130236.53,1200 MISSISSIPPI AVENUE SE,2020/08/31 04:00:41+00
-76.9606822728855,38.9261527949013,73,Ward 5,"Banneker Dr NE, Washington, District of Columbia 20018",Banneker Town Homes,Completed 2015 to Date,DMPED DHCD,5,38.926145,-76.96068,0,3,0,2,0,,,403409.518564927,139808.347233917,,2020/08/31 04:00:41+00
-76.9977415642452,38.8623767460858,75,Ward 8,"Suitland Terrace SE, Washington, District of Columbia 20020",Barry Farm - Onsite,Pipeline,DMPED OP,740,38.86236896543,-76.997739283705,380,0,335,25,0,14-02,,400196.206718102,132727.971203315,,2020/08/31 04:00:41+00
-77.0282081052356,38.9641744135532,77,Ward 4,"6100 Georgia Avenue Northwest, Washington, District of Columbia 20011",Beacon Center,Completed 2015 to Date,DCHA DCHFA DHCD,99,38.96457855,-77.02812532,18,0,81,0,0,,253200,397555.52,144028.73,6100 GEORGIA AVENUE NW,2020/08/31 04:00:41+00
-77.0077748535061,38.9563209154647,79,Ward 4,"5422 Blair Road Northeast, Washington, District of Columbia 20011",Blair Road Project,Completed 2015 to Date,DCHA DHCD,8,38.95627895,-77.00777314,8,0,0,0,0,,8937,399326.31,143156.57,5422 BLAIR ROAD NE,2020/08/31 04:00:41+00
-76.9919593558887,38.8595381069748,80,Ward 8,"2620 Bowen Road Southeast, Washington, District of Columbia 20020",Bowen Flats,Completed 2015 to Date,DCHFA DHCD,41,38.85953066,-76.99195708,0,9,32,0,0,,307502,400698.07,132412.89,2620 BOWEN ROAD SE,2020/08/31 04:00:41+00
-76.9798420550106,38.863096291467,82,Ward 8,"1720 W Street Southeast, Washington, District of Columbia 20020",Buxton Condominium,Completed 2015 to Date,DHCD,24,38.86308851,-76.97983978,0,10,0,14,0,,,401749.680267852,132808.036672995,,2020/08/31 04:00:41+00
-76.9149458363908,38.8892903391664,86,Ward 7,"5929 East Capitol Street Southeast, Washington, District of Columbia 20019",Capitol Gateway Marketplace,Pipeline,DCHA DCHFA DHCD OP,312,38.88928255,-76.91494358,16,16,280,0,0,12-16,,407379.230024285,135719.017490035,,2020/08/31 04:00:41+00
-76.9896373477564,38.9019369959233,87,Ward 6,"919 12th St NE, Washington, District of Columbia 20002",Kendall Row,Completed 2015 to Date,DHCD,2,38.90192954,-76.98963507,0,1,0,1,0,,306565,400899.07,137119.51,919 12TH STREET NE,2020/08/31 04:00:41+00
-76.9906263706169,38.8633864949035,92,Ward 8,"2252 Martin Luther King Jr Ave SE, Washington, District of Columbia 20020",Maple View Flats (Big K),Completed 2015 to Date,DCHFA DHCD,114,38.86319251,-76.99092323,0,0,114,0,0,,49963,400813.72,132840.1,2228 MARTIN LUTHER KING JR AVENUE SE,2020/08/31 04:00:41+00
-77.0163018925839,38.8722981139406,94,Ward 6,"325 P Street Southwest, Washington, District of Columbia 20024",Channel Square,Completed 2015 to Date,DHCD,60,38.8722432,-77.01627758,0,0,30,30,0,,276559,398585.56,133829.44,325 P STREET SW,2020/08/31 04:00:41+00
-76.9925483868101,38.8602236870215,97,Ward 8,"2500 Sayles Place Southeast, Washington, District of Columbia 20020",City Homes at Sheridan Station 2c,Completed 2015 to Date,DCHA,20,38.86021624,-76.99254611,0,0,20,0,0,,308348,400646.94,132488.99,2500 SAYLES PLACE SE,2020/08/31 04:00:41+00
-77.0331375722647,38.9606067522771,101,Ward 4,"5807 14th St NW, Washington, District of Columbia 20011",Concord Apartments,Completed 2015 to Date,DHCD,78,38.96059929,-77.03313527,0,0,78,0,0,,285270,397128.16,143632.83,5807 14TH STREET NW,2020/08/31 04:00:41+00
-77.030217811382,38.9484675500582,102,Ward 4,"4800 Arkansas Avenue Northwest, Washington, District of Columbia 20011",Cornerstone Community Supportive Housing,Completed 2015 to Date,DCHA DHCD,7,38.94846009,-77.03021552,5,2,0,0,0,,255160,397380.77,142285.18,4800 ARKANSAS AVENUE NW,2020/08/31 04:00:41+00
-76.9309117905207,38.8764859208193,108,Ward 7,"5078 Benning Road Southeast, Washington, District of Columbia 20019",Delta Commons (Partner Arms 4),Completed 2015 to Date,DCHA DHCD,36,38.87647629,-76.93088522,12,0,24,0,0,,278556,405995.15,134296.46,5078 BENNING ROAD SE,2020/08/31 04:00:41+00
-76.9843341893087,38.900565152943,109,Ward 5,"1400 Florida Avenue Northeast, Washington, District of Columbia 20002",Delta Towers,Under Construction,DCHFA DHCD,179,38.9005577,-76.98433191,179,0,0,0,0,,65280,401359.1,136967.29,1400 FLORIDA AVENUE NE,2020/08/31 04:00:41+00
-76.9122475552437,38.8948603173849,114,Ward 7,"414 Eastern Ave NE, Washington, District of Columbia 20019",Eden Place - Phase I,Completed 2015 to Date,DMPED DHCD,29,38.89485286,-76.9122453,0,0,29,0,0,,26187,407612.73,136337.55,414 EASTERN AVENUE NE,2020/08/31 04:00:41+00
-76.9122020558731,38.8948347603874,115,Ward 7,"400 Eastern Ave NE, Washington, District of Columbia 20019",Eden Place - Phase II,Pipeline,DMPED,34,38.89482697,-76.9121998,0,0,0,34,0,,,407616.679801477,136334.716767984,,2020/08/31 04:00:41+00
-76.9966276248034,38.9246151784159,116,Ward 5,"625 Edgewood St NE, Washington, District of Columbia 20017",Edgewood Terrace I,Completed 2015 to Date,DCHFA,292,38.92460772,-76.99662534,0,0,202,90,0,,289575,400292.63,139636.93,625 EDGEWOOD STREET NE,2020/08/31 04:00:41+00
-77.0251760612908,38.9395303619657,119,Ward 4,"3930 Georgia Ave NW, Washington, District of Columbia 20011",Fahrenheit Condominiums,Completed 2015 to Date,DHCD,3,38.93943419,-77.02509369,0,0,0,3,0,,284807,397817.54,141292.94,3930 GEORGIA AVENUE NW,2020/08/31 04:00:41+00
-76.9577581352506,38.9307570030624,122,Ward 5,"Bladensburg Rd NE, Washington, District of Columbia",Fort Lincoln City Homes,Pipeline,DMPED,6,38.930749207124,-76.957755862995,0,3,0,3,0,,,403662.84000138,140319.567018306,,2020/08/31 04:00:41+00
-76.9515060704611,38.9248936128408,123,Ward 5,"3750 Jamison St NE, Washington, District of Columbia 20018",Fort Lincoln Multifamily,Completed 2015 to Date,DMPED DHCD OP,36,38.928471,-76.956178,0,18,0,18,0,06-08,314268,404205.28,139668.95,3750 JAMISON STREET NE,2020/08/31 04:00:41+00
-76.978505028559,38.8554087443615,126,Ward 8,"1808 Gainesville Street Southeast, Washington, District of Columbia 20020",Gainesville Court,Completed 2015 to Date,DHCD,19,38.85566,-76.981961,0,6,5,1,7,,306510,401865.92,131954.69,1808 GAINESVILLE STREET SE,2020/08/31 04:00:41+00
-77.0005493542633,38.9074856984275,127,Ward 5,"340 Florida Avenue Northeast, Washington, District of Columbia 20002",The Edison at Union Market,Completed 2015 to Date,DMPED OP,38,38.907564,-77.00065072,0,0,0,38,0,06-40C,287853,399952.55,137735.41,340 FLORIDA AVENUE NE,2020/08/31 04:00:41+00
